测试频道,#genre#
CCTV2,http://pull-hls-f1.douyincdn.com/media/stream-695106910011261612/playlist.m3u8?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-20260114100308192594C57677D9CCE8DA-vujvxt&wsSecret=5aec4b2fd09a7a40920df80db1862da9&wsTime=6966f95d
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8

CCTV3,https://iptv.catvod.com/live.php?id=CCTV3
CCTV3,http://39.152.103.17:8089/tsfile/live/1002_1.m3u8

CCTV4,http://112.27.235.94:8000/hls/4/index.m3u8
CCTV4,https://live.catvod.com/iptv.php?id=cctv4

CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8
CCTV13,http://pull-hls-f1.douyincdn.com/media/stream-695065543169802924/playlist.m3u8?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-20260114100034DF4F7B64783BCEE03D62-cgFmIh&wsSecret=426253b39f3060b1699a4f284214f078&wsTime=6966f8c2
CCTV13,https://live.catvod.com/iptv.php?id=cctv13
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
湖南卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86
湖南卫视,http://23.237.228.134/live6/hunan.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://dodge.lwfz.fun:8800/rtp/239.16.20.72:10720

北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8
北京卫视,https://iptv.catvod.com/live.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86
北京卫视,http://tvlist.top/jd/index.php?id=bjws&qt=183.224.122.114:8014
北京卫视,http://139.ye23.vip/dl/btv2502.php?id=bjws4
北京卫视,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
浙江卫视,https://iptv.catvod.com/live.php?id=浙江卫视
江苏卫视,https://iptv.catvod.com/live.php?id=江苏卫视

CCTV1,http://120.198.84.146:9901/tsfile/live/1023_1.m3u8
CCTV2,http://120.198.84.146:9901/tsfile/live/1024_1.m3u8
CCTV3,http://120.198.84.146:9901/tsfile/live/1025_1.m3u8
CCTV3,http://120.198.84.146:9901/tsfile/live/1075_1.m3u8
CCTV3,http://120.198.84.146:9901/tsfile/live/1085_1.m3u8
CCTV4,http://120.198.84.146:9901/tsfile/live/1026_1.m3u8
CCTV5,http://120.198.84.146:9901/tsfile/live/1027_1.m3u8
CCTV5+,http://120.198.84.146:9901/tsfile/live/1005_1.m3u8
CCTV6,http://120.198.84.146:9901/tsfile/live/1028_1.m3u8
CCTV7,http://120.198.84.146:9901/tsfile/live/1029_1.m3u8
CCTV8,http://120.198.84.146:9901/tsfile/live/1030_1.m3u8
CCTV9,http://120.198.84.146:9901/tsfile/live/1031_1.m3u8
CCTV10,http://120.198.84.146:9901/tsfile/live/1032_1.m3u8
CCTV10,http://120.198.84.146:9901/tsfile/live/1017_1.m3u8
CCTV11,http://120.198.84.146:9901/tsfile/live/1033_1.m3u8
CCTV12,http://120.198.84.146:9901/tsfile/live/1034_1.m3u8
CCTV13,http://120.198.84.146:9901/tsfile/live/1035_1.m3u8
CCTV14,http://120.198.84.146:9901/tsfile/live/1036_1.m3u8
CCTV15,http://120.198.84.146:9901/tsfile/live/1037_1.m3u8
CCTV16,http://120.198.84.146:9901/tsfile/live/1087_1.m3u8
CCTV17,http://120.198.84.146:9901/tsfile/live/1080_1.m3u8
北京卫视,http://120.198.84.146:9901/tsfile/live/1063_1.m3u8
湖南卫视,http://120.198.84.146:9901/tsfile/live/1039_1.m3u8
浙江卫视,http://120.198.84.146:9901/tsfile/live/1047_1.m3u8
江苏卫视,http://120.198.84.146:9901/tsfile/live/1051_1.m3u8
凤凰卫视,http://120.198.84.146:9901/tsfile/live/1053_1.m3u8
CHC动作电影,http://120.198.84.146:9901/tsfile/live/1018_1.m3u8
第一剧场,http://120.198.84.146:9901/tsfile/live/1001_1.m3u8
谍战剧场,http://120.198.84.146:9901/tsfile/live/1076_1.m3u8
明珠PEARL,http://120.198.84.146:9901/tsfile/live/1054_1.m3u8
CETV早教,http://120.198.84.146:9901/tsfile/live/1079_1.m3u8
卡酷少儿,http://120.198.84.146:9901/tsfile/live/1062_1.m3u8
优漫卡通,http://120.198.84.146:9901/tsfile/live/1067_1.m3u8
金鹰卡通,http://120.198.84.146:9901/tsfile/live/1040_1.m3u8
新动漫,http://120.198.84.146:9901/tsfile/live/1050_1.m3u8
广东少儿,http://120.198.84.146:9901/tsfile/live/1011_1.m3u8
兵器科技,http://120.198.84.146:9901/tsfile/live/1068_1.m3u8
金鹰纪实,http://120.198.84.146:9901/tsfile/live/1065_1.m3u8
新影老故事,http://120.198.84.146:9901/tsfile/live/1077_1.m3u8
客家生活,http://120.198.84.146:9901/tsfile/live/1003_1.m3u8
发现之旅,http://120.198.84.146:9901/tsfile/live/1094_1.m3u8
求索纪录,http://120.198.84.146:9901/tsfile/live/1097_1.m3u8
世界地理,http://120.198.84.146:9901/tsfile/live/1099_1.m3u8
风云音乐,http://120.198.84.146:9901/tsfile/live/1081_1.m3u8

2,http://120.198.84.146:9901/tsfile/live/1002_1.m3u8
4,http://120.198.84.146:9901/tsfile/live/1004_1.m3u8
6,http://120.198.84.146:9901/tsfile/live/1006_1.m3u8
7,http://120.198.84.146:9901/tsfile/live/1007_1.m3u8
8,http://120.198.84.146:9901/tsfile/live/1008_1.m3u8
9,http://120.198.84.146:9901/tsfile/live/1009_1.m3u8
10,http://120.198.84.146:9901/tsfile/live/1010_1.m3u8
12,http://120.198.84.146:9901/tsfile/live/1012_1.m3u8
13,http://120.198.84.146:9901/tsfile/live/1013_1.m3u8
14,http://120.198.84.146:9901/tsfile/live/1014_1.m3u8
15,http://120.198.84.146:9901/tsfile/live/1015_1.m3u8
16,http://120.198.84.146:9901/tsfile/live/1016_1.m3u8
19,http://120.198.84.146:9901/tsfile/live/1019_1.m3u8
20,http://120.198.84.146:9901/tsfile/live/1020_1.m3u8
21,http://120.198.84.146:9901/tsfile/live/1021_1.m3u8
22,http://120.198.84.146:9901/tsfile/live/1022_1.m3u8
38,http://120.198.84.146:9901/tsfile/live/1038_1.m3u8

41,http://120.198.84.146:9901/tsfile/live/1041_1.m3u8
42,http://120.198.84.146:9901/tsfile/live/1042_1.m3u8
43,http://120.198.84.146:9901/tsfile/live/1043_1.m3u8
44,http://120.198.84.146:9901/tsfile/live/1044_1.m3u8
45,http://120.198.84.146:9901/tsfile/live/1045_1.m3u8
46,http://120.198.84.146:9901/tsfile/live/1046_1.m3u8
48,http://120.198.84.146:9901/tsfile/live/1048_1.m3u8
49,http://120.198.84.146:9901/tsfile/live/1049_1.m3u8

52,http://120.198.84.146:9901/tsfile/live/1052_1.m3u8

55,http://120.198.84.146:9901/tsfile/live/1055_1.m3u8
56,http://120.198.84.146:9901/tsfile/live/1056_1.m3u8
57,http://120.198.84.146:9901/tsfile/live/1057_1.m3u8
58,http://120.198.84.146:9901/tsfile/live/1058_1.m3u8
60,http://120.198.84.146:9901/tsfile/live/1060_1.m3u8
61,http://120.198.84.146:9901/tsfile/live/1061_1.m3u8
66,http://120.198.84.146:9901/tsfile/live/1066_1.m3u8
70,http://120.198.84.146:9901/tsfile/live/1070_1.m3u8
71,http://120.198.84.146:9901/tsfile/live/1071_1.m3u8
73,http://120.198.84.146:9901/tsfile/live/1073_1.m3u8

83,http://120.198.84.146:9901/tsfile/live/1083_1.m3u8
86,http://120.198.84.146:9901/tsfile/live/1086_1.m3u8
88,http://120.198.84.146:9901/tsfile/live/1088_1.m3u8
89,http://120.198.84.146:9901/tsfile/live/1089_1.m3u8
90,http://120.198.84.146:9901/tsfile/live/1090_1.m3u8
95,http://120.198.84.146:9901/tsfile/live/1095_1.m3u8
96,http://120.198.84.146:9901/tsfile/live/1096_1.m3u8
100,http://120.198.84.146:9901/tsfile/live/1100_1.m3u8
CCTV1,https://live.catvod.com/iptv.php?id=rthk33
CCTV1,https://live.catvod.com/iptv.php?id=CCTV1
CCTV1,http://tvlist.top/jd/index.php?id=cctv1&qt=183.224.122.114:8014
   CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
    
CCTV2,http://23.237.228.134/live5/CCTV2.m3u8
CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
    CCTV2,http://keke.kandiantv.cn/migu720p.php?id=631780532
    CCTV3,http://23.237.228.134/live5/CCTV3.m3u8
    CCTV4,http://23.237.228.134/live5/CCTV4.m3u8
    CCTV5,http://23.237.228.134/live5/CCTV5.m3u8
    CCTV6,http://23.237.228.134/live5/CCTV6.m3u8
CCTV6,http://38.75.136.137:98/gslb/dsdqca/cctv6hd.m3u8?auth=test20251009
    CCTV7,http://23.237.228.134/live5/CCTV7.m3u8
CCTV7,http://38.75.136.137:98/gslb/dsdqca/cctv7hd.m3u8?auth=test20251009
    CCTV8,http://23.237.228.134/live5/CCTV8.m3u8
CCTV8,http://tvlist.top/jd/index.php?id=cctv8&qt=tkmark.direct.quickconnect.to:8014
    CCTV9,http://23.237.228.134/live5/CCTV9.m3u8

CCTV9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
    CCTV10,http://23.237.228.134/live5/CCTV10.m3u8
CCTV10,http://38.75.136.137:98/gslb/dsdqca/cctv10hd.m3u8?auth=test20251009
CCTV10,http://tvlist.top/jd/index.php?id=cctv10&qt=222.128.15.132:8014
CCTV11,http://38.75.136.137:98/gslb/dsdqca/cctv11hd.m3u8?auth=test20251009
CCTV12,http://38.75.136.137:98/gslb/dsdqca/cctv12hd.m3u8?auth=test20251009
CCTV13,http://38.75.136.137:98/gslb/dsdqca/cctv13hd.m3u8?auth=test20251009
    CCTV15,http://keke.kandiantv.cn/migu720p.php?id=673168223
CCTV16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
     浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
湖南卫视,http://119.123.176.238:8086/hls/55/index.m3u8     
     湖南卫视,http://23.237.228.134/live6/hunan.m3u8
     湖南卫视,http://38.75.136.137:98/gslb/dsdqca/hnwshd.m3u8?auth=test20251009
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://j.x.bkpcp.top/jx/HUNANHD
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
江苏卫视,http://69.30.246.194/live/jsws.m3u8
 

CCTV1,http://ylt.7766.org:333/hls/1/index.m3u8
CCTV2,http://ylt.7766.org:333/hls/2/index.m3u8
CCTV4,http://ylt.7766.org:333/hls/4/index.m3u8
CCTV5,http://ylt.7766.org:333/hls/5/index.m3u8
CCTV6,http://ylt.7766.org:333/hls/6/index.m3u8
CCTV7,http://ylt.7766.org:333/hls/7/index.m3u8
CCTV9,http://ylt.7766.org:333/hls/9/index.m3u8
CCTV10,http://ylt.7766.org:333/hls/10/index.m3u8
CCTV13,http://ylt.7766.org:333/hls/13/index.m3u8
CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
CCTV2,http://120.211.62.180:8000/hls/2/index.m3u8
CCTV3,http://120.211.62.180:8000/hls/3/index.m3u8
CCTV4,http://120.211.62.180:8000/hls/4/index.m3u8
CCTV5,http://120.211.62.180:8000/hls/5/index.m3u8
CCTV6,http://120.211.62.180:8000/hls/6/index.m3u8
CCTV7,http://120.211.62.180:8000/hls/7/index.m3u8
CCTV8,http://120.211.62.180:8000/hls/8/index.m3u8
CCTV9,http://120.211.62.180:8000/hls/9/index.m3u8
CCTV10,http://120.211.62.180:8000/hls/10/index.m3u8
CCTV11,http://120.211.62.180:8000/hls/11/index.m3u8
CCTV12,http://120.211.62.180:8000/hls/12/index.m3u8
CCTV13,http://120.211.62.180:8000/hls/13/index.m3u8
CCTV14,http://120.211.62.180:8000/hls/14/index.m3u8
CCTV15,http://120.211.62.180:8000/hls/15/index.m3u8
CGTN,http://120.211.62.180:8000/hls/16/index.m3u8
CCTV17,http://120.211.62.180:8000/hls/17/index.m3u8
CCTV5+,http://120.211.62.180:8000/hls/18/index.m3u8
北京卫视,http://120.211.62.180:8000/hls/35/index.m3u8
湖南卫视,http://120.211.62.180:8000/hls/30/index.m3u8
浙江卫视,http://120.211.62.180:8000/hls/31/index.m3u8
江苏卫视,http://120.211.62.180:8000/hls/32/index.m3u8
河北卫视,http://120.211.62.180:8000/hls/19/index.m3u8
经济生活,http://120.211.62.180:8000/hls/20/index.m3u8
深圳卫视,http://120.211.62.180:8000/hls/21/index.m3u8
少儿科教,http://120.211.62.180:8000/hls/23/index.m3u8
文旅公共,http://120.211.62.180:8000/hls/24/index.m3u8
求索记录,http://120.198.84.146:9901/tsfile/live/1097_1.m3u8
世界地理,http://120.198.84.146:9901/tsfile/live/1099_1.m3u8

北京卫视,http://ylt.7766.org:333/hls/38/index.m3u8
北京卫视,http://120.211.62.180:8000/hls/35/index.m3u8
北京卫视,http://111.63.117.13:6060/030000001000/G_BEIJING/G_BEIJING.m3u8
北京卫视,http://153.0.169.80:888/hls/23/index.m3u8
北京卫视,http://yahao.mycloudnas.com:4022/rtp/239.77.0.91:5146
北京卫视,http://yahao.mycloudnas.com:4022/rtp/239.77.0.2:5146
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8
北京卫视,http://120.198.84.146:9901/tsfile/live/1063_1.m3u8
北京卫视,http://go.bkpcp.top/mg/bjws?$BKPCP线路
北京卫视,http://yp.qqqtv.top/1/api.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86HD&auth=666858
北京卫视,http://mingjd.cn:7077/rtp/239.3.1.241:8000
北京卫视,http://58.245.255.38:9999/tsfile/live/0122_1.m3u8
湖南卫视,http://ylt.7766.org:333/hls/35/index.m3u8
湖南卫视,http://153.0.169.80:888/hls/19/index.m3u8
湖南卫视,http://mingjd.cn:7077/rtp/239.3.1.132:8012
湖南卫视,http://yahao.mycloudnas.com:4022/rtp/239.77.0.88:5146  
湖南卫视,http://sh.lnott.top:880/dx31.m3u8
湖南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzE0My4wLjAuMCBTYWZhcmkvNTM3LjM2IEVkZy8xNDMuMC4wLjA=&hls=aHR0cDovL3NoLmxub3R0LnRvcDo4ODAvZHgzMS5tM3U4
湖南卫视,http://111.63.117.13:6060/030000001000/G_HUNAN/G_HUNAN.m3u8
湖南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858
湖南卫视,http://yahao.mycloudnas.com:4022/rtp/239.77.1.5:5146
湖南卫视,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8
湖南卫视,http://go.bkpcp.top/mg/hunws?$BKPCP线路
浙江卫视 ,http://0001.6600.org:907/hls/95/index.m3u8
浙江卫视,http://153.0.169.80:888/hls/27/index.m3u8
浙江卫视,http://111.221.137.234:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视 ,http://0001.6600.org:907/hls/107/index.m3u8
江苏卫视,http://153.0.169.80:888/hls/28/index.m3u8
江苏卫视,http://111.221.137.234:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://ylt.7766.org:333/hls/36/index.m3u8
江苏卫视,http://ylt.7766.org:333/hls/37/index.m3u8
浙江卫视,http://go.bkpcp.top/mg/zjws?$BKPCP线路
江苏卫视,http://go.bkpcp.top/mg/jsws?$BKPCP线路

凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://120.198.84.146:9901/tsfile/live/1053_1.m3u8
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv
凤凰中文,http://183.3.202.19:2380/tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237:80/PLTV/3/224/3221228527/1.m3u8
凤凰中文,http://183.3.202.19:2380/hw1live.rxip.sc96655.com.huan.tv/live/test1_4000.m3u8
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文,https://stream1.freetv.fun/c8ad10f8d135ebbea6b77779874c1d8a6da07d925786ac11f855c0dfa87b4487.m3u8

凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
凤凰中文,https://cdn6.101.qzz.io/163189/fhzw
凤凰中文,http://171.80.249.31:65000/rtp/239.69.2.20:11274

香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://171.80.249.31:65000/rtp/239.69.2.19:11268
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
湖南教育,http://183.215.134.239:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
潇湘电影,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台,http://120.198.84.146:9901/tsfile/live/1020_1.m3u8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
湖南经视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnjs
湖南都市http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnds
东方财经,http://0001.6600.org:907/hls/61/index.m3u8
都市剧场,http://0001.6600.org:907/hls/74/index.m3u8
谍战剧场,http://120.198.84.146:9901/tsfile/live/1076_1.m3u8
HC动作电影,http://120.198.84.146:9901/tsfile/live/1018_1.m3u8
重温经典http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
CHC影迷电影,http://220.169.100.41:10087/udp/239.76.252.242:9000
国际空间站,https://v.cdnlz12.com/20230913/10341_d0be8370/index.m3u8

CCTV1,http://go.bkpcp.top/mg/cctv1?$BKPCP线路
CCTV2,http://go.bkpcp.top/mg/cctv2?$BKPCP线路
CCTV3,http://go.bkpcp.top/mg/cctv3?$BKPCP线路
CCTV4,http://go.bkpcp.top/mg/cctv4?$BKPCP线路
CCTV4,http://go.bkpcp.top/mg/cctv4o?$BKPCP线路
CCTV4,http://go.bkpcp.top/mg/cctv4m?$BKPCP线路
CCTV5,http://go.bkpcp.top/mg/cctv5?$BKPCP线路
CCTV6,http://go.bkpcp.top/mg/cctv6?$BKPCP线路
CCTV7,http://go.bkpcp.top/mg/cctv7?$BKPCP线路
CCTV8,http://go.bkpcp.top/mg/cctv8?$BKPCP线路
CCTV9,http://go.bkpcp.top/mg/cctv9?$BKPCP线路
CCTV10,http://go.bkpcp.top/mg/cctv10?$BKPCP线路
CCTV11,http://go.bkpcp.top/mg/cctv11?$BKPCP线路
CCTV12,http://go.bkpcp.top/mg/cctv12?$BKPCP线路
CCTV13,http://go.bkpcp.top/mg/cctv13?$BKPCP线路
CCTV14,http://go.bkpcp.top/mg/cctv14?$BKPCP线路
CCTV15,http://go.bkpcp.top/mg/cctv15?$BKPCP线路
CCTV5+,http://go.bkpcp.top/mg/cctv5p?$BKPCP线路
CCTV17,http://go.bkpcp.top/mg/cctv17?$BKPCP线路


北京卫视,http://go.bkpcp.top/mg/bjws?$BKPCP线路
浙江卫视,http://go.bkpcp.top/mg/zjws?$BKPCP线路
江苏卫视,http://go.bkpcp.top/mg/jsws?$BKPCP线路
兵器科技,http://120.198.84.146:9901/tsfile/live/1068_1.m3u8
兵器科技,http://171.80.249.31:65000/rtp/239.69.1.79:10114
CHC动作电影,http://120.198.84.146:9901/tsfile/live/1018_1.m3u8
CHC动作电影,http://175.11.74.77:9999/tsfile/live/1098_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
CHC动作电影,http://171.80.249.31:65000/rtp/239.69.1.242:11094
CHC家庭影院,http://175.11.74.77:9999/tsfile/live/1054_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
CHC家庭影院,http://171.80.249.31:65000/rtp/239.69.1.243:11100
CHC影迷电影,http://171.80.249.31:65000/rtp/239.69.1.241:11088
北京卫视,http://120.198.84.146:9901/tsfile/live/1063_1.m3u8
北京卫视,http://175.11.74.77:9999/tsfile/live/1135_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
北京卫视,http://1.195.59.123:9901/tsfile/live/1075_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
北京卫视4K,http://171.80.249.31:65000/rtp/239.69.2.22:11286

湖南卫视,http://175.11.74.77:9999/tsfile/live/0128_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南卫视,http://1.195.59.123:9901/tsfile/live/1076_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南卫视4K,http://171.80.249.31:65000/rtp/239.69.1.13:9718
湖南卫视4K,http://171.80.249.31:65000/rtp/239.69.1.27:9802
湖南卫视4K,http://171.80.249.31:65000/rtp/239.69.2.34:11358
湖南电视剧,http://175.11.74.77:9999/tsfile/live/1120_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南电影,http://175.11.74.77:9999/tsfile/live/1104_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南都市,http://175.11.74.77:9999/tsfile/live/1057_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南公共,http://175.11.74.77:9999/tsfile/live/1055_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南国际,http://175.11.74.77:9999/tsfile/live/1134_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南教育,http://175.11.74.77:9999/tsfile/live/1099_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南经视,http://175.11.74.77:9999/tsfile/live/1058_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
湖南娱乐,http://175.11.74.77:9999/tsfile/live/1101_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
长沙政法,http://175.11.74.77:9999/tsfile/live/1100_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
江苏卫视,http://120.198.84.146:9901/tsfile/live/1051_1.m3u8
江苏卫视,http://175.11.74.77:9999/tsfile/live/0127_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
江苏卫视,http://1.195.59.123:9901/tsfile/live/1077_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
江苏卫视4K,http://171.80.249.31:65000/rtp/239.69.1.24:9784
江苏卫视4K,http://171.80.249.31:65000/rtp/239.69.2.36:11370
浙江卫视,http://120.198.84.146:9901/tsfile/live/1047_1.m3u8
浙江卫视,http://1.195.59.123:9901/tsfile/live/1078_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
浙江卫视4K,http://171.80.249.31:65000/rtp/239.69.1.25:9790
浙江卫视4K,http://171.80.249.31:65000/rtp/239.69.2.35:11364
谍战剧场,http://120.198.84.146:9901/tsfile/live/1076_1.m3u8

动画片场,#genre#
优漫卡通,http://120.198.84.146:9901/tsfile/live/1067_1.m3u8
优漫卡通,http://0001.6600.org:907/hls/35/index.m3u8
优漫卡通,http://0001.6600.org:907/hls/14/index.m3u8
优漫卡通,http://1.195.59.123:9901/tsfile/live/1111_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
优漫卡通,http://175.11.74.77:9999/tsfile/live/1133_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
卡酷少年,http://0001.6600.org:907/hls/58/index.m3u8
金鹰卡通,http://120.198.84.146:9901/tsfile/live/1040_1.m3u8
金鹰卡通,http://0001.6600.org:907/hls/89/index.m3u8
金鹰卡通,http://153.0.169.80:888/hls/18/index.m3u8
金鹰卡通,http://1.195.59.123:9901/tsfile/live/1106_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
金鹰卡通,http://171.80.249.31:65000/rtp/239.69.1.248:11130
金鹰卡通,http://175.11.74.77:9999/tsfile/live/1108_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
动漫秀场,http://0001.6600.org:907/hls/217/index.m3u8
嘉佳卡通,http://120.198.84.146:9901/tsfile/live/1070_1.m3u8
嘉佳卡通,http://1.195.59.123:9901/tsfile/live/1107_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
卡酷少儿,http://120.198.84.146:9901/tsfile/live/1062_1.m3u8
卡酷少儿,http://171.80.249.31:65000/rtp/239.69.1.193:10800
卡酷少儿,http://175.11.74.77:9999/tsfile/live/1125_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
哈哈炫动,http://1.195.59.123:9901/tsfile/live/1081_1.m3u8?key=txiptv&amp playlive=1&amp authid=0
早期教育,http://120.198.84.146:9901/tsfile/live/1079_1.m3u8

虎牙斗鱼,#genre#
庆余年,http://file.dokor.cn:35455/huya/11352960
庆余年,http://live.nctv.top/huya.php?id=11352960
庆余年,http://cdn.jdshipin.com:8880/huya.php?id=11352960
庆余年,http://117.72.38.147:2222/huya.php?id=11352960
庆余年,https://live.ottiptv.cc/huya/11352960
谍战,http://file.dokor.cn:35455/huya/21059585
谍战,http://live.nctv.top/huya.php?id=21059585
谍战,http://cdn.jdshipin.com:8880/huya.php?id=21059585
谍战,https://live.ottiptv.cc/huya/21059585
枪战,http://file.dokor.cn:35455/huya/21059579
枪战,http://live.nctv.top/huya.php?id=21059579
